,AMIE,Nombre_Institucion,Codigo_Provincia,Provincia,Codigo_Canton,Canton,Codigo_Parroquia,Parroquia,Zona_Administrativa,Denominacion_Distrito,Codigo_Distrito,Codigo_Circuito_Educativo,Unidad_Administrativa_Circuital,Casos_excepcionales,Sostenimiento,Regimen_Escolar,Jurisdiccion,Tipo_de_Educacion,Modalidad,Jornada,Nivel,Etnia,Nacionalidad,Pueblo,Georeferencia,Institucion_responsable,Tipo_Acceso,Numero_de_estudiantes,Numero_de_docentes,Estado
1782,11H01048,JOHN F. KENNEDY,11,LOJA,1108,MACARA,110801,GENERAL ELOY ALFARO (SAN SEBASTIAN),Zona 7,MACARÁ – SOZORANGA,11D07,11D07C01_b,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,295,23,Activa
1783,11H01049,SALVADOR BUSTAMANTE CELI,11,LOJA,1108,MACARA,110801,GENERAL ELOY ALFARO (SAN SEBASTIAN),Zona 7,MACARÁ – SOZORANGA,11D07,11D07C01_b,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,21,2,Activa
1784,11H01050,JUVENAL JARAMILLO,11,LOJA,1108,MACARA,110801,GENERAL ELOY ALFARO (SAN SEBASTIAN),Zona 7,MACARÁ – SOZORANGA,11D07,11D07C01_b,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,2,1,Activa
1785,11H01051,SEGUNDO ABELARDO ACARO,11,LOJA,1108,MACARA,110801,GENERAL ELOY ALFARO (SAN SEBASTIAN),Zona 7,MACARÁ – SOZORANGA,11D07,11D07C01_b,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,14,1,Activa
1786,11H01053,CARLOS MARX,11,LOJA,1108,MACARA,110801,GENERAL ELOY ALFARO (SAN SEBASTIAN),Zona 7,MACARÁ – SOZORANGA,11D07,11D07C01_b,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,16,1,Activa
1787,11H01054,ROSARIO LUCRECIA APOLO LARREATEGUI,11,LOJA,1108,MACARA,110801,GENERAL ELOY ALFARO (SAN SEBASTIAN),Zona 7,MACARÁ – SOZORANGA,11D07,11D07C01_b,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,9,1,Activa
1788,11H01065,UNIDAD EDUCATIVA A DISTANCIA DE LOJA  EXT PROYECCION AL FUTURO,11,LOJA,1108,MACARA,110801,GENERAL ELOY ALFARO (SAN SEBASTIAN),Zona 7,MACARÁ – SOZORANGA,11D07,11D07C01_b,,0.0,Fiscomisional,SIERRA,Hispana,Popular Permanente,A Distancia,Matutina,Educación Básica y Bachillerato,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,144,7,Activa
1789,11H01070,CENTRO ARTESANAL JUAN RAFAEL ARROBO,11,LOJA,1108,MACARA,110801,GENERAL ELOY ALFARO (SAN SEBASTIAN),Zona 7,MACARÁ – SOZORANGA,11D07,11D07C01_b,,0.0,Fiscal,SIERRA,Hispana,Popular Permanente,Presencial,Nocturna,Educación Básica y Artesanal P.P,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,244,12,Activa
1790,11H01046,MACARA,11,LOJA,1108,MACARA,110801,GENERAL ELOY ALFARO (SAN SEBASTIAN),Zona 7,MACARÁ – SOZORANGA,11D07,11D07C01_b,SI,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina y Nocturna,Educación Básica y Bachillerato,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,1056,59,Activa
1791,11H01105,LUZ BENIGNA CALLE,11,LOJA,1108,MACARA,110853,SABIANGO (LA CAPILLA),Zona 7,MACARÁ – SOZORANGA,11D07,11D07C01_b,,1.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,4,1,Activa
1792,11H01106,RAFAEL CELI,11,LOJA,1108,MACARA,110853,SABIANGO (LA CAPILLA),Zona 7,MACARÁ – SOZORANGA,11D07,11D07C01_b,,1.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,4,1,Activa
1793,11H01107,MANUEL BENIGNO CUEVA,11,LOJA,1108,MACARA,110853,SABIANGO (LA CAPILLA),Zona 7,MACARÁ – SOZORANGA,11D07,11D07C01_b,,1.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,6,1,Activa
1794,11H01108,SIMON RODRIGUEZ,11,LOJA,1108,MACARA,110853,SABIANGO (LA CAPILLA),Zona 7,MACARÁ – SOZORANGA,11D07,11D07C01_b,,1.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,43,10,Activa
1795,11H01109,COLEGIO TECNICO AGROPECUARIO JORGE SANCHEZ MORENO,11,LOJA,1108,MACARA,110853,SABIANGO (LA CAPILLA),Zona 7,MACARÁ – SOZORANGA,11D07,11D07C01_b,,1.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica y Bachillerato,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,41,10,Activa
1796,11H01764,NUEVO PORVENIR,11,LOJA,1108,MACARA,110852,LA VICTORIA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C02,,0.0,Fiscal,SIERRA,Hispana,No Escolarizado,Presencial,Vespertina,No escolarizado,Mestiza,No aplica,No Aplica,NO,0.0,Terrestre,0,0,Activa
1797,11H01097,CELIA VICTORIA ORTEGA,11,LOJA,1108,MACARA,110852,LA VICTORIA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,0.0,Terrestre,2,1,Activa
1798,11H01100,FRANCISCO GRANDA CORDOVA,11,LOJA,1108,MACARA,110852,LA VICTORIA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,18,1,Activa
1799,11H01101,TORIBIO MORA,11,LOJA,1108,MACARA,110852,LA VICTORIA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,53,6,Activa
1800,11H01103,LUIS ALFREDO BUSTAMANTE,11,LOJA,1108,MACARA,110852,LA VICTORIA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,14,1,Activa
1801,11H01088,BASE  SUR,11,LOJA,1108,MACARA,110852,LA VICTORIA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,10,1,Activa
1802,11H01089,HEROES DE TIWINTZA,11,LOJA,1108,MACARA,110852,LA VICTORIA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,2,1,Activa
1803,11H01090,ANGELA PETRONILA CELI,11,LOJA,1108,MACARA,110852,LA VICTORIA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,33,3,Activa
1804,11H01091,RAMON ZÚÑIGA,11,LOJA,1108,MACARA,110852,LA VICTORIA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,9,1,Activa
1805,11H01092,DR. GUSTAVO ORTIZ ORELLANA,11,LOJA,1108,MACARA,110852,LA VICTORIA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,19,1,Activa
1806,11H01093,CARLOS GUEVARA MORENO,11,LOJA,1108,MACARA,110852,LA VICTORIA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,8,2,Activa
1807,11H01095,ROSA HONORINA HIDALGO SOTOMAYOR DE RODRIGUEZ,11,LOJA,1108,MACARA,110852,LA VICTORIA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,26,2,Activa
1808,11H01096,DR. DARIO EGUIGUREN,11,LOJA,1108,MACARA,110852,LA VICTORIA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,6,1,Activa
1809,11H01098,ALFREDO OSPINA,11,LOJA,1108,MACARA,110852,LA VICTORIA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,10,2,Activa
1810,11H01099,JOSE MARÍA ESPINOZA,11,LOJA,1108,MACARA,110852,LA VICTORIA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,7,1,Activa
1811,11H01102,COLEGIO TECNICO AGROPECUARIO LA VICTORIA,11,LOJA,1108,MACARA,110852,LA VICTORIA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C02,SI,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica y Bachillerato,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,83,11,Activa
1812,11H01813,GOTITAS DEL SABER,11,LOJA,1108,MACARA,110851,LARAMA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C03,,0.0,Fiscal,SIERRA,Hispana,No Escolarizado,Presencial,Vespertina y Nocturna,No escolarizado,Mestiza,No aplica,No Aplica,NO,0.0,Terrestre,0,0,Activa
1813,11H01883,NUEVA ESPERANZA,11,LOJA,1108,MACARA,110851,LARAMA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C03,,0.0,Fiscal,SIERRA,Hispana,No Escolarizado,Presencial,Vespertina,No escolarizado,Mestiza,No aplica,No Aplica,NO,0.0,Terrestre,0,1,Activa
1814,11H01078,JUAN JOSE FLORES,11,LOJA,1108,MACARA,110851,LARAMA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C03,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,18,1,Activa
1815,11H01079,ROLANDO VELEZ RIVERA,11,LOJA,1108,MACARA,110851,LARAMA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C03,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,3,1,Activa
1816,11H01080,BARTOLOME DE LAS CASAS,11,LOJA,1108,MACARA,110851,LARAMA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C03,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,41,4,Activa
1817,11H01081,ESCUELA CIUDAD DE MACARA MIXTA,11,LOJA,1108,MACARA,110851,LARAMA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C03,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,13,2,Activa
1818,11H01082,PAUL RIVETT,11,LOJA,1108,MACARA,110851,LARAMA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C03,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,8,1,Activa
1819,11H01083,HERMINIA JARAMILLO VACA,11,LOJA,1108,MACARA,110851,LARAMA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C03,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,14,1,Activa
1820,11H01084,25 DE JULIO,11,LOJA,1108,MACARA,110851,LARAMA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C03,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,20,3,Activa
1821,11H01085,SEGUNDO NICANOR CASTILLO,11,LOJA,1108,MACARA,110851,LARAMA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C03,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,21,2,Activa
1822,11H01087,LIC. ANGEL BENIGNO CARRION,11,LOJA,1108,MACARA,110851,LARAMA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C03,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,52,3,Activa
1823,11H01086,CAMILO GALLEGOS DOMINGUEZ,11,LOJA,1108,MACARA,110851,LARAMA,Zona 7,MACARÁ – SOZORANGA,11D07,11D07C03,SI,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,38,7,Activa
1824,11H01802,CENTRO DE FORMACION ARTESANAL OLMEDO,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Popular Permanente,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,0.0,Terrestre,53,4,Activa
1825,11H01770,ROSA AMALIA PALADINES,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,0.0,Terrestre,9,1,Activa
1826,11H01892,AMERICO VESPUCIO,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,0.0,Terrestre,6,1,Activa
1827,11H01917,UNIDAD EDUCATIVA A DISTANCIA DE LOJA EXT LIC PATRICIO CARVAJAL,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscomisional,SIERRA,Hispana,Popular Permanente,A Distancia,Matutina,Educación Básica y Bachillerato,Mestiza,,,NO,0.0,Terrestre,50,7,Activa
1828,11H01798,DR RAFAEL SEVILLA,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,5,1,Activa
1829,11H01717,COLEGIO NACIONAL LA TINGUE,11,LOJA,1116,OLMEDO,111651,LA TINGUE,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica y Bachillerato,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,80,10,Activa
1830,11H01718,DR  MANUEL VARGAS CALLE,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,21,4,Activa
1831,11H01719,JUAN RAFAEL SANCHEZ ROMAN,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,14,4,Activa
1832,11H01720,LUIS GODIN,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,3,1,Activa
1833,11H01721,CUIDAD DE BRASILIA,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,10,2,Activa
1834,11H01722,JUAN DE ALDERETE,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,7,1,Activa
1835,11H01723,UNIDAD EDUCATIVA     MONS  ALBERTO ZAMBRANO PALACIOS,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscomisional,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica y Bachillerato,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,563,35,Activa
1836,11H01724,GUAYAQUIL,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,10,2,Activa
1837,11H01726,JULIO VERNE,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,5,1,Activa
1838,11H01728,ESCUELA FISCAL MIXTA OLMEDO,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,25,3,Activa
1839,11H01729,DR FRANSISCO COSTA ZABALETA,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,39,6,Activa
1840,11H01730,CIUDAD DE LA PAZ,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,17,1,Activa
1841,11H01732,MARQUEZA DE SOLANDA,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,10,2,Activa
1842,11H01734,IGNACIO DE VEINTIMILLA,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,134,12,Activa
1843,11H01735,ECUELA FISCAL MIXTA SAMUEL VALDIVIESO,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,12,1,Activa
1844,11H01736,RIO ZARUMILLA,11,LOJA,1116,OLMEDO,111651,LA TINGUE,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,7,1,Activa
1845,11H01737,BERTHA MARINA QUISHPE VIRE,11,LOJA,1116,OLMEDO,111651,LA TINGUE,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,2,1,Activa
1846,11H01738,JOSE BENJAMIIN ROBLES CARRION,11,LOJA,1116,OLMEDO,111651,LA TINGUE,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,3,1,Activa
1847,11H01739,VASCO NUNEZ DE BALBOA,11,LOJA,1116,OLMEDO,111651,LA TINGUE,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,9,1,Activa
1848,11H01741,ANTONIO NARIÑO,11,LOJA,1116,OLMEDO,111651,LA TINGUE,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,41,8,Activa
1849,11H01742,LUIS BARRAGAN TORRES,11,LOJA,1116,OLMEDO,111651,LA TINGUE,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,15,3,Activa
1850,11H01768,HECTOR BURBANO,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,22,1,Activa
1851,11H01788,SUIZA,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,SI,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,30,7,Activa
1852,11H01773,CRISTOBAL COLON,11,LOJA,1116,OLMEDO,111650,OLMEDO,Zona 7,CATAMAYO – CHAGUARPAMBA – OLMEDO,11D02,11D02C08_09,SI,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,137,11,Activa
1853,11H01815,FRANCISCO VALDIVIESO,11,LOJA,1109,PALTAS,110901,CATACOCHA,Zona 7,PALTAS,11D03,11D03C01_a,,0.0,Fiscomisional,SIERRA,Hispana,Popular Permanente,Presencial,Matutina y Vespertina,Educación Básica y Artesanal P.P,Mestiza,No aplica,No Aplica,NO,0.0,Terrestre,102,6,Activa
1854,11H01869,LEONIDAS PROAÑO,11,LOJA,1109,PALTAS,110901,CATACOCHA,Zona 7,PALTAS,11D03,11D03C01_a,,0.0,Fiscal,SIERRA,Hispana,No Escolarizado,Presencial,Matutina,No escolarizado,Mestiza,No aplica,No Aplica,NO,0.0,Terrestre,0,1,Activa
1855,11H01873,MATILDE HIDALGO DE PROCEL,11,LOJA,1109,PALTAS,110901,CATACOCHA,Zona 7,PALTAS,11D03,11D03C01_a,,0.0,Fiscal,SIERRA,Hispana,No Escolarizado,Presencial,Matutina,No escolarizado,Mestiza,No aplica,No Aplica,NO,0.0,Terrestre,0,1,Activa
1856,11H01114,3 DE DICIEMBRE,11,LOJA,1109,PALTAS,110901,CATACOCHA,Zona 7,PALTAS,11D03,11D03C01_a,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,256,15,Activa
1857,11H01115,PROFESOR GALO ANIBAL LOPEZ VIVANCO,11,LOJA,1109,PALTAS,110901,CATACOCHA,Zona 7,PALTAS,11D03,11D03C01_a,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,31,2,Activa
1858,11H01116,MIGUEL VALDIVIESO,11,LOJA,1109,PALTAS,110901,CATACOCHA,Zona 7,PALTAS,11D03,11D03C01_a,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,8,1,Activa
1859,11H01117,ROBERTO RUILOVA,11,LOJA,1109,PALTAS,110901,CATACOCHA,Zona 7,PALTAS,11D03,11D03C01_a,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,25,2,Activa
